token|nan|ts|endTs|punctuation|case|tags|wer_tags
volume|nan|||.|LC|[]|[]
And|nan||||UC|[]|[]
in|nan||||LC|[]|[]
Q1-|nan||||CA|['1087:ALPHANUMERIC']|['1087']
2020|nan||||CA|['1085:YEAR']|['1085', '1090', '1100']
is|nan||||LC|[]|[]
representing|nan||||LC|[]|[]
about|nan||||LC|[]|['1101']
8%|nan||||LC|['1084:PERCENT']|['1084']
of|nan||||LC|[]|[]
our|nan||||LC|[]|[]
volume|nan|||.|LC|[]|[]
So|nan|||,|UC|[]|[]
you|nan||||LC|[]|[]
know|nan|||,|LC|[]|[]
we|nan||||LC|[]|[]
have|nan||||LC|[]|[]
been|nan||||LC|[]|[]
focusing|nan||||LC|[]|[]
on|nan||||LC|[]|[]
that|nan|||.|LC|[]|[]
So|nan||||UC|[]|[]
we|nan||||LC|[]|[]
feel|nan||||LC|[]|[]
like|nan||||LC|[]|[]
we're|nan||||LC|['1095:CONTRACTION']|['1095']
pretty|nan|||,|LC|[]|[]
in|nan||||LC|[]|[]
a|nan||||LC|[]|[]
pretty|nan||||LC|[]|[]
good|nan||||LC|[]|[]
situation|nan||||LC|[]|[]
and|nan|||,|LC|[]|[]
and|nan||||LC|[]|[]
we|nan||||LC|[]|[]
did|nan||||LC|[]|[]
see|nan||||LC|[]|[]
some|nan||||LC|[]|[]
increased|nan||||LC|[]|[]
demand|nan||||LC|[]|[]
there|nan||||LC|[]|[]
to|nan||||LC|[]|[]
be|nan||||LC|[]|[]
able|nan||||LC|[]|[]
to|nan||||LC|[]|[]
take|nan||||LC|[]|[]
advantage|nan||||LC|[]|[]
of|nan||||LC|[]|[]
it|nan|||.|LC|[]|[]
Okay|nan|||.|UC|[]|[]
Thank|nan||||UC|[]|[]
you|nan|||.|LC|[]|[]
Uh|nan|||,|UC|[]|[]
so|nan||||LC|[]|[]
<unk>|nan|||.|LC|[]|[]
Given|nan|||,|UC|[]|[]
and|nan||||LC|[]|[]
given|nan||||LC|[]|[]
the|nan||||LC|[]|[]
differences|nan||||LC|[]|[]
in|nan|||,|LC|[]|[]
in|nan||||LC|[]|[]
demand|nan||||LC|[]|[]
from|nan||||LC|[]|[]
COVID-19|nan||||CA|['1102:ALPHANUMERIC']|['1102']
from|nan||||LC|[]|[]
densely|nan||||LC|[]|[]
populated|nan||||LC|[]|[]
regions|nan||||LC|[]|[]
compared|nan||||LC|[]|[]
to|nan||||LC|[]|[]
others|nan||||LC|[]|[]
that|nan||||LC|[]|[]
are|nan||||LC|[]|[]
not|nan||||LC|[]|[]
as|nan||||LC|[]|[]
densely|nan||||LC|[]|[]
populated|nan||||LC|[]|[]
regions|nan|||?|LC|[]|[]
Bill|nan|||,|UC|[]|['1105']
that|nan|||,|LC|[]|[]
that|nan||||LC|[]|[]
one|nan||||LC|[]|[]
is|nan||||LC|[]|[]
for|nan||||LC|[]|[]
you|nan|||.|LC|[]|[]
I|nan||||CA|[]|[]
don't|nan||||LC|[]|[]
think|nan||||LC|[]|[]
that|nan||||LC|[]|[]
we|nan||||LC|['1104:CONTRACTION']|['1104']
are|nan||||LC|['1104:CONTRACTION']|['1104']
seeing|nan||||LC|[]|[]
increase|nan||||LC|[]|[]
in|nan||||LC|[]|[]
demand|nan||||LC|[]|[]
from|nan||||LC|[]|[]
the|nan||||LC|[]|[]
large|nan||||LC|[]|[]
metropolitan|nan||||LC|[]|[]
and|nan||||LC|[]|[]
densely|nan||||LC|[]|[]
populated|nan||||LC|[]|[]
regions|nan||||LC|[]|[]
than|nan||||LC|[]|[]
the|nan||||LC|[]|[]
more|nan||||LC|[]|[]
rural|nan||||LC|[]|[]
areas|nan||||LC|[]|[]
in|nan||||LC|[]|[]
the|nan||||LC|[]|[]
U.S|nan|||,|LC|['1281:FALLBACK']|['1106', '2043']
right|nan|||?|LC|[]|[]
Yes|nan|||,|UC|[]|[]
that's|nan||||LC|[]|[]
right|nan|||.|LC|[]|[]
I|nan||||CA|[]|[]
think|nan||||LC|[]|[]
that|nan||||LC|[]|[]
will|nan||||LC|[]|[]
be|nan||||LC|[]|[]
a|nan||||LC|[]|[]
difference|nan|||,|LC|[]|[]
uh|nan|||,|LC|[]|[]
Juan|nan|||,|UC|[]|['1111']
I|nan||||CA|[]|[]
think|nan|||,|LC|[]|[]
you|nan||||LC|[]|[]
know|nan|||,|LC|[]|[]
we're|nan||||LC|['1107:CONTRACTION']|['1107']
monitoring|nan||||LC|[]|[]
that|nan||||LC|[]|[]
as|nan||||LC|[]|[]
we|nan||||LC|[]|[]
go|nan||||LC|[]|[]
because|nan||||LC|['1108:CONTRACTION']|['1108']
the|nan||||LC|[]|[]
local|nan||||LC|[]|[]
and|nan||||LC|[]|[]
the|nan||||LC|[]|[]
state|nan||||LC|[]|[]
governments|nan|||,|LC|[]|[]
you|nan||||LC|[]|[]
know|nan|||,|LC|[]|[]
they|nan||||LC|[]|[]
kind|nan||||LC|['1109:CONTRACTION']|['1109']
of|nan||||LC|['1109:CONTRACTION']|['1109']
make|nan||||LC|[]|[]
some|nan||||LC|[]|[]
of|nan||||LC|[]|[]
their|nan||||LC|[]|[]
own|nan||||LC|[]|[]
decisions|nan||||LC|[]|[]
and|nan||||LC|[]|[]
where|nan||||LC|[]|[]
we|nan||||LC|['1110:CONTRACTION']|['1110']
are|nan||||LC|['1110:CONTRACTION']|['1110']
have|nan|||,|LC|[]|[]
you|nan||||LC|[]|[]
know|nan|||,|LC|[]|[]
revenue|nan||||LC|[]|[]
some|nan||||LC|[]|[]
tools|nan||||LC|[]|[]
and|nan||||LC|[]|[]
we|nan||||LC|[]|[]
have|nan|||,|LC|[]|[]
uh|nan|||,|LC|[]|[]
uh|nan|||,|LC|[]|[]
things|nan||||LC|[]|[]
that|nan|||,|LC|[]|[]
that|nan||||LC|[]|[]
help|nan||||LC|[]|[]
fund|nan||||LC|[]|[]
the|nan||||LC|[]|[]
highway|nan|||,|LC|[]|[]
the|nan||||LC|[]|[]
gas|nan||||LC|[]|[]
tax|nan||||LC|[]|[]
and|nan||||LC|[]|[]
things|nan||||LC|[]|[]
like|nan||||LC|[]|[]
that|nan|||,|LC|[]|[]
wherever|nan|||,|LC|[]|[]
wherever|nan||||LC|[]|[]
there's|nan||||LC|[]|[]
differences|nan||||LC|[]|[]
there|nan|||,|LC|[]|[]
there|nan||||LC|[]|[]
could|nan||||LC|[]|[]
be|nan||||LC|[]|[]
differences|nan||||LC|[]|[]
in|nan||||LC|[]|[]
demand|nan||||LC|[]|[]
as|nan||||LC|[]|[]
well|nan|||.|LC|[]|[]
But|nan||||UC|[]|[]
we|nan||||LC|[]|[]
keep|nan||||LC|[]|[]
an|nan||||LC|[]|[]
eye|nan||||LC|[]|[]
on|nan||||LC|[]|[]
that|nan||||LC|[]|[]
by|nan||||LC|[]|[]
state|nan|||.|LC|[]|[]
Yeah|nan|||,|UC|[]|[]
thanks|nan|||.|LC|[]|[]
Got|nan||||UC|[]|[]
you|nan|||.|LC|[]|[]
Thank|nan||||UC|[]|[]
you|nan||||LC|[]|[]
so|nan||||LC|[]|[]
much|nan|||.|LC|[]|[]
Take|nan||||UC|[]|[]
care|nan|||.|LC|[]|[]
Thank|nan||||UC|[]|[]
you|nan|||.|LC|[]|[]
And|nan||||UC|[]|[]
our|nan||||LC|[]|[]
next|nan||||LC|[]|[]
question|nan||||LC|[]|[]
is|nan||||LC|[]|[]
from|nan||||LC|[]|[]
Mike|nan||||UC|[]|['1112']
Deck|nan||||UC|[]|['1112']
with|nan||||LC|[]|[]
Database|nan||||UC|[]|['2044']
Analysis|nan|||.|UC|[]|['2044']
Um|nan|||,|UC|[]|[]
thank|nan||||LC|[]|[]
you|nan||||LC|[]|[]
very|nan||||LC|[]|[]
much|nan|||.|LC|[]|[]
Um|nan|||,|UC|[]|[]
my|nan||||LC|[]|[]
question|nan||||LC|[]|[]
is|nan||||LC|[]|[]
on|nan||||LC|[]|[]
energy|nan||||LC|[]|[]
costs|nan|||,|LC|[]|[]
please|nan|||.|LC|[]|[]
Um|nan|||,|UC|[]|[]
they|nan||||LC|[]|[]
were|nan||||LC|[]|[]
down|nan|||,|LC|[]|[]
I|nan||||CA|[]|[]
think|nan|||,|LC|[]|[]
in|nan||||LC|[]|[]
Colombia|nan||||UC|[]|['1117']
8.8%|nan||||LC|['1113:PERCENT']|['1113']
in|nan||||LC|[]|[]
Q1|nan|||.|CA|['1114:ALPHANUMERIC']|['1114']
What|nan||||UC|[]|[]
is|nan||||LC|[]|[]
the|nan||||LC|[]|[]
outlook|nan||||LC|[]|[]
for|nan||||LC|[]|[]
energy|nan||||LC|[]|[]
costs|nan||||LC|[]|[]
in|nan||||LC|[]|[]
Colombia|nan|||,|UC|[]|['1119']
please|nan|||,|LC|[]|[]
for|nan||||LC|[]|[]
the|nan||||LC|[]|[]
rest|nan||||LC|[]|[]
of|nan||||LC|[]|[]
the|nan||||LC|[]|['1120']
year|nan|||?|LC|[]|['1120']
Um|nan|||,|UC|[]|[]
secondly|nan|||,|LC|[]|['1121']
in|nan||||LC|[]|[]
the|nan||||LC|[]|[]
U.S|nan|||,|LC|['1282:FALLBACK']|['1122', '2045']
were|nan||||LC|[]|[]
there|nan||||LC|[]|[]
any|nan||||LC|[]|[]
savings|nan||||LC|[]|[]
in|nan||||LC|[]|[]
energy|nan||||LC|[]|[]
or|nan||||LC|[]|[]
diesel|nan||||LC|[]|[]
costs|nan||||LC|[]|[]
of|nan||||LC|[]|[]
significance|nan||||LC|[]|[]
in|nan||||LC|[]|[]
Q1|nan||||CA|['1115:ALPHANUMERIC']|['1115']
and|nan||||LC|[]|[]
again|nan|||,|LC|[]|[]
what's|nan||||LC|[]|[]
the|nan||||LC|[]|[]
outlook|nan||||LC|[]|[]
for|nan||||LC|[]|[]
the|nan||||LC|[]|[]
rest|nan||||LC|[]|[]
of|nan||||LC|[]|[]
the|nan||||LC|[]|['1123']
year|nan||||LC|[]|['1123']
if|nan||||LC|[]|[]
you|nan||||LC|[]|[]
could|nan|||?|LC|[]|[]
And|nan||||UC|[]|[]
then|nan||||LC|[]|[]
finally|nan|||,|LC|[]|[]
on|nan||||LC|[]|[]
your|nan||||LC|[]|[]
reset|nan||||LC|[]|[]
initiative|nan|||,|LC|[]|[]
does|nan||||LC|[]|[]
it|nan||||LC|[]|[]
include|nan||||LC|[]|[]
the|nan||||LC|[]|[]
benefits|nan||||LC|[]|[]
of|nan||||LC|[]|[]
lower|nan||||LC|[]|[]
energy|nan||||LC|[]|[]
costs|nan||||LC|[]|[]
expected|nan||||LC|[]|[]
this|nan||||LC|[]|['1124']
year|nan|||,|LC|[]|['1124']
or|nan||||LC|[]|[]
would|nan||||LC|[]|[]
they|nan||||LC|[]|[]
be|nan||||LC|[]|[]
on|nan||||LC|[]|[]
top|nan||||LC|[]|[]
of|nan||||LC|[]|[]
the|nan||||LC|[]|[]
reset|nan||||LC|[]|[]
initiative|nan||||LC|[]|[]
cost|nan||||LC|[]|[]
savings|nan|||?|LC|[]|[]
Thank|nan||||UC|[]|[]
you|nan|||.|LC|[]|[]
Thank|nan||||UC|[]|[]
you|nan||||LC|[]|[]
Mark|nan|||,|UC|[]|['1130']
Mike|nan|||.|UC|[]|['1131']
The|nan||||UC|[]|[]
reality|nan||||LC|[]|[]
is|nan||||LC|[]|[]
that|nan||||LC|[]|[]
in|nan||||LC|[]|[]
Colombia|nan|||,|UC|[]|['1132']
uh|nan|||,|LC|[]|[]
energy|nan||||LC|[]|[]
price|nan||||LC|[]|[]
is|nan||||LC|[]|[]
not|nan||||LC|[]|[]
decreasing|nan||||LC|[]|[]
is|nan||||LC|[]|[]
not|nan||||LC|[]|[]
decreasing|nan||||LC|[]|[]
a|nan||||LC|[]|[]
significant|nan||||LC|[]|[]
way|nan||||LC|[]|[]
from|nan||||LC|[]|[]
last|nan||||LC|[]|['1133']
year|nan|||.|LC|[]|['1133']
From|nan||||UC|[]|[]
the|nan||||LC|[]|['1134']
beginning|nan||||LC|[]|['1134']
of|nan||||LC|[]|['1134']
the|nan||||LC|[]|['1134']
year|nan||||LC|[]|['1134']
we|nan||||LC|['1125:CONTRACTION']|['1125']
are|nan||||LC|['1125:CONTRACTION']|['1125']
seeing|nan||||LC|[]|[]
them|nan||||LC|['1126:CONTRACTION']|['1126']
on|nan||||LC|[]|[]
the|nan||||LC|[]|[]
same|nan||||LC|[]|[]
level|nan||||LC|[]|[]
as|nan||||LC|[]|[]
we|nan||||LC|[]|[]
have|nan||||LC|[]|[]
the|nan||||LC|[]|['1135']
first|nan||||LC|[]|['1135']
quarter|nan||||LC|[]|['1135']
of|nan|||,|LC|[]|['1135']
of|nan||||LC|[]|['1135']
the|nan||||LC|[]|['1135']
year|nan|||.|LC|[]|['1135']
In|nan||||UC|[]|[]
the|nan||||LC|[]|[]
U.S|nan||||LC|['1283:FALLBACK']|['1136', '2046']
we|nan||||LC|[]|[]
have|nan||||LC|[]|[]
seen|nan||||LC|[]|[]
significant|nan|||,|LC|[]|[]
uh|nan|||,|LC|[]|[]
savings|nan||||LC|[]|[]
in|nan||||LC|[]|[]
diesel|nan|||,|LC|[]|[]
from|nan|||,|LC|[]|[]
from|nan||||LC|[]|[]
our|nan||||LC|[]|[]
ready|nan||||LC|[]|[]
mix|nan|||,|LC|[]|[]
uh|nan|||,|LC|[]|[]
significant|nan|||,|LC|[]|[]
um|nan|||,|LC|[]|[]
very|nan||||LC|[]|[]
good|nan|||,|LC|[]|[]
very|nan||||LC|[]|[]
good|nan||||LC|[]|[]
performance|nan||||LC|[]|[]
because|nan||||LC|['1127:CONTRACTION']|['1127']
of|nan||||LC|[]|[]
the|nan|||,|LC|[]|[]
the|nan||||LC|[]|[]
lower|nan||||LC|[]|[]
part|nan||||LC|[]|[]
of|nan||||LC|[]|[]
oil|nan|||.|LC|[]|[]
So|nan||||UC|[]|[]
in|nan||||LC|[]|[]
general|nan|||,|LC|[]|[]
we|nan||||LC|['1128:CONTRACTION']|['1128']
are|nan||||LC|['1128:CONTRACTION']|['1128']
foreseeing|nan||||LC|[]|[]
now|nan||||LC|[]|[]
much|nan||||LC|[]|[]
better|nan||||LC|[]|[]
scenario|nan||||LC|[]|[]
in|nan||||LC|[]|[]
terms|nan||||LC|[]|[]
of|nan||||LC|[]|[]
energy|nan||||LC|[]|[]
prices|nan||||LC|[]|[]
in|nan||||LC|[]|[]
all|nan||||LC|[]|[]
of|nan||||LC|[]|[]
our|nan||||LC|[]|[]
regions|nan|||.|LC|[]|[]
Similarly|nan|||,|UC|[]|[]
in|nan||||LC|[]|[]
Central|nan||||UC|[]|['1138']
America|nan||||UC|[]|['1138']
and|nan||||LC|[]|[]
the|nan||||LC|[]|[]
Caribbean|nan|||,|UC|[]|['1139']
the|nan|||,|LC|[]|[]
all|nan||||LC|[]|[]
of|nan||||LC|[]|[]
the|nan||||LC|[]|[]
countries|nan||||LC|[]|[]
are|nan||||LC|[]|[]
oil|nan|||,|LC|[]|[]
um|nan|||,|LC|[]|[]
importers|nan||||LC|[]|[]
and|nan||||LC|[]|[]
pet|nan||||LC|[]|[]
coke|nan|||,|LC|[]|[]
so|nan||||LC|[]|[]
the|nan||||LC|[]|[]
reality|nan||||LC|[]|[]
is|nan|||,|LC|[]|[]
in|nan||||LC|[]|[]
terms|nan||||LC|[]|[]
of|nan||||LC|[]|[]
energy|nan||||LC|[]|[]
costs|nan|||,|LC|[]|[]
I|nan||||CA|[]|[]
mean|nan|||,|LC|[]|[]
they|nan||||LC|['1129:CONTRACTION']|['1129']
will|nan||||LC|['1129:CONTRACTION']|['1129']
be|nan||||LC|[]|[]
very|nan||||LC|[]|[]
favorable|nan||||LC|[]|[]
going|nan||||LC|[]|[]
forward|nan||||LC|[]|[]
in|nan||||LC|[]|[]
all|nan||||LC|[]|[]
of|nan||||LC|[]|[]
the|nan||||LC|[]|[]
three|nan||||LC|[]|['1140']
regions|nan|||.|LC|[]|[]
If|nan||||UC|[]|[]
Tomas|nan|||,|UC|[]|['1141']
Camilo|nan||||UC|[]|['1142']
or|nan||||LC|[]|[]
Bill|nan||||UC|[]|['1143']
would|nan||||LC|[]|[]
like|nan||||LC|[]|[]
to|nan||||LC|[]|[]
comment|nan||||LC|[]|[]
just|nan||||LC|[]|[]
a|nan||||LC|[]|[]
little|nan||||LC|[]|[]
bit|nan||||LC|[]|[]
more|nan||||LC|[]|[]
on|nan||||LC|[]|[]
the|nan||||LC|[]|[]
specifics|nan||||LC|[]|[]
of|nan||||LC|[]|[]
each|nan||||LC|[]|[]
region|nan|||,|LC|[]|[]
more|nan||||LC|[]|[]
than|nan||||LC|[]|[]
welcome|nan|||.|LC|[]|[]
Juan|nan|||,|UC|[]|['1151']
uh|nan|||,|LC|[]|[]
from|nan||||LC|[]|[]
my|nan||||LC|[]|[]
part|nan|||,|LC|[]|[]
this|nan||||LC|[]|[]
is|nan||||LC|[]|[]
Tomas|nan||||UC|[]|['1152']
Restrepo|nan|||,|UC|[]|['1152']
um|nan|||,|LC|[]|[]
I|nan||||CA|[]|[]
would|nan||||LC|[]|[]
just|nan||||LC|[]|[]
like|nan||||LC|[]|[]
to|nan||||LC|[]|[]
add|nan||||LC|[]|[]
the|nan||||LC|[]|[]
impact|nan||||LC|[]|[]
of|nan||||LC|[]|[]
this|nan|||,|LC|[]|[]
uh|nan|||,|LC|[]|[]
energy|nan||||LC|[]|[]
cost|nan||||LC|[]|[]
reduction|nan||||LC|[]|[]
in|nan|||,|LC|[]|[]
on|nan||||LC|[]|[]
our|nan||||LC|[]|[]
variable|nan||||LC|[]|[]
costs|nan||||LC|[]|[]
in|nan||||LC|[]|[]
Colombia|nan||||UC|[]|['1153']
are|nan||||LC|[]|[]
very|nan||||LC|[]|[]
significant|nan|||.|LC|[]|[]
Today|nan|||,|UC|[]|['1154']
uh|nan|||,|LC|[]|[]
our|nan||||LC|[]|[]
variable|nan||||LC|[]|[]
costs|nan||||LC|[]|[]
per|nan||||LC|[]|[]
ton|nan|||,|LC|[]|[]
including|nan||||LC|[]|[]
plants|nan||||LC|[]|[]
artificial|nan||||LC|[]|[]
at|nan||||LC|[]|[]
Cartagena|nan||||UC|[]|['1155']
and|nan||||LC|[]|[]
others|nan|||,|LC|[]|[]
sealing|nan|||,|LC|[]|[]
wet|nan||||LC|[]|[]
process|nan||||LC|[]|[]
at|nan||||LC|[]|[]
Yumbo|nan|||.|UC|[]|['1156']
So|nan||||UC|[]|[]
our|nan|||,|LC|[]|[]
our|nan||||LC|[]|[]
average|nan|||,|LC|[]|[]
uh|nan|||,|LC|[]|[]
variable|nan||||LC|[]|[]
cost|nan||||LC|[]|[]
in|nan||||LC|[]|[]
Colombia|nan||||UC|[]|['1157']
is|nan||||LC|[]|[]
$20|nan|||.|CA|['1144:MONEY']|['1144']
And|nan||||UC|[]|[]
it|nan||||LC|[]|[]
goes|nan||||LC|[]|[]
very|nan|||,|LC|[]|[]
very|nan||||LC|[]|[]
much|nan||||LC|[]|[]
lower|nan|||,|LC|[]|[]
uh|nan|||,|LC|[]|[]
you|nan||||LC|[]|[]
know|nan|||,|LC|[]|[]
it|nan||||LC|[]|[]
sounds|nan||||LC|[]|[]
like|nan||||LC|[]|[]
Cartagena|nan|||,|UC|[]|['1159']
for|nan||||LC|[]|[]
example|nan|||.|LC|[]|[]
So|nan||||UC|[]|[]
that|nan||||LC|[]|[]
is|nan|||,|LC|[]|[]
that|nan||||LC|[]|[]
is|nan||||LC|[]|[]
a|nan|||,|LC|[]|[]
a|nan|||,|LC|[]|[]
a|nan||||LC|[]|[]
great|nan||||LC|[]|[]
effect|nan||||LC|[]|[]
of|nan||||LC|[]|[]
the|nan|||,|LC|[]|[]
of|nan|||,|LC|[]|[]
of|nan||||LC|[]|[]
the|nan||||LC|[]|[]
these|nan||||LC|[]|[]
prices|nan||||LC|[]|[]
in|nan||||LC|[]|[]
Colombia|nan|||,|UC|[]|['1160']
we|nan||||LC|['1146:CONTRACTION']|['1146']
are|nan||||LC|['1146:CONTRACTION']|['1146']
using|nan||||LC|[]|[]
mostly|nan||||LC|[]|[]
coal|nan|||,|LC|[]|[]
uh|nan|||,|LC|[]|[]
today|nan|||.|LC|[]|[]
Our|nan|||,|UC|[]|[]
our|nan||||LC|[]|[]
gas|nan||||LC|[]|[]
is|nan||||LC|[]|[]
denominated|nan||||LC|[]|[]
in|nan||||LC|[]|[]
dollars|nan|||,|LC|[]|[]
uh|nan|||,|LC|[]|[]
so|nan||||LC|[]|[]
but|nan|||,|LC|[]|[]
but|nan||||LC|[]|[]
there|nan||||LC|[]|[]
is|nan||||LC|[]|[]
a|nan||||LC|[]|[]
very|nan||||LC|[]|[]
good|nan||||LC|[]|[]
availability|nan||||LC|[]|[]
of|nan|||,|LC|[]|[]
of|nan||||LC|[]|[]
coal|nan|||,|LC|[]|[]
uh|nan|||,|LC|[]|[]
at|nan||||LC|[]|[]
this|nan||||LC|[]|[]
moment|nan|||,|LC|[]|[]
and|nan|||,|LC|[]|[]
uh|nan|||,|LC|[]|[]
are|nan||||LC|[]|[]
slightly|nan||||LC|[]|[]
to|nan||||LC|[]|[]
diversify|nan|||,|LC|[]|[]
uh|nan|||,|LC|[]|[]
our|nan||||LC|[]|[]
few|nan||||LC|[]|[]
materials|nan||||LC|[]|[]
with|nan||||LC|[]|[]
the|nan|||,|LC|[]|[]
uh|nan|||,|LC|[]|[]
the|nan||||LC|[]|[]
alternative|nan||||LC|[]|[]
fuels|nan|||,|LC|[]|[]
it|nan||||LC|['1147:CONTRACTION']|['1147']
is|nan||||LC|['1147:CONTRACTION']|['1147']
also|nan|||,|LC|[]|[]
also|nan||||LC|[]|[]
paying|nan||||LC|[]|[]
back|nan||||LC|[]|[]
as|nan||||LC|[]|[]
we|nan||||LC|['1148:CONTRACTION']|['1148']
are|nan||||LC|['1148:CONTRACTION']|['1148']
using|nan|||,|LC|[]|[]
uh|nan|||,|LC|[]|[]
cheap|nan||||LC|[]|[]
tires|nan||||LC|[]|[]
and|nan|||,|LC|[]|[]
uh|nan|||,|LC|[]|[]
you|nan||||LC|[]|[]
know|nan|||,|LC|[]|[]
biomass|nan||||LC|[]|[]
and|nan||||LC|[]|[]
other|nan||||LC|[]|[]
different|nan||||LC|[]|[]
types|nan||||LC|[]|[]
of|nan||||LC|[]|[]
fuels|nan||||LC|[]|[]
and|nan||||LC|[]|[]
we're|nan||||LC|['1149:CONTRACTION']|['1149']
seeing|nan||||LC|[]|[]
you|nan||||LC|[]|[]
know|nan|||,|LC|[]|[]
good|nan||||LC|[]|[]
opportunities|nan|||,|LC|[]|[]
uh|nan|||,|LC|[]|[]
to|nan|||,|LC|[]|[]
to|nan||||LC|[]|[]
start|nan||||LC|[]|[]
using|nan||||LC|[]|[]
carbon|nan|||,|LC|[]|[]
uh|nan|||,|LC|[]|[]
residues|nan||||LC|[]|[]
converting|nan||||LC|[]|[]
into|nan||||LC|[]|[]
fuels|nan||||LC|[]|[]
for|nan||||LC|[]|[]
the|nan|||,|LC|[]|[]
for|nan||||LC|[]|[]
the|nan||||LC|[]|[]
future|nan|||.|LC|[]|[]
So|nan|||,|UC|[]|[]
so|nan|||,|LC|[]|[]
we|nan||||LC|['1150:CONTRACTION']|['1150']
are|nan||||LC|['1150:CONTRACTION']|['1150']
seeing|nan||||LC|[]|[]
a|nan||||LC|[]|[]
good|nan|||,|LC|[]|[]
uh|nan|||,|LC|[]|[]
you|nan||||LC|[]|[]
know|nan|||,|LC|[]|[]
a|nan||||LC|[]|[]
good|nan||||LC|[]|[]
outlook|nan||||LC|[]|[]
in|nan||||LC|[]|[]
terms|nan||||LC|[]|[]
of|nan||||LC|[]|[]
fuels|nan||||LC|[]|[]
for|nan|||,|LC|[]|[]
for|nan||||LC|[]|[]
this|nan||||LC|[]|['1162']
year|nan||||LC|[]|['1162']
in|nan||||LC|[]|[]
Columbia|nan|||.|UC|[]|['1163']
Thank|nan||||UC|[]|[]
you|nan|||,|LC|[]|[]
Tom|nan|||.|UC|[]|['1164']
Juan|nan|||,|UC|[]|['1176']
I|nan||||CA|[]|[]
can|nan||||LC|[]|[]
complement|nan||||LC|[]|[]
on|nan|||,|LC|[]|[]
uh|nan|||,|LC|[]|[]
on|nan||||LC|[]|[]
Honduras|nan||||UC|[]|['1177']
and|nan||||LC|[]|[]
Puerto|nan||||UC|[]|['1178']
Rico|nan|||.|UC|[]|['1178']
We|nan||||UC|[]|[]
have|nan|||,|LC|[]|[]
uh|nan|||,|LC|[]|[]
<inaudible>|nan||||LC|[]|[]
implemented|nan||||LC|[]|[]
the|nan||||LC|[]|[]
solar|nan|||,|LC|[]|[]
uh|nan|||,|LC|[]|[]
generation|nan||||LC|[]|[]
field|nan||||LC|[]|[]
in|nan|||,|LC|[]|[]
in|nan||||LC|[]|[]
Honduras|nan|||,|UC|[]|['1179']
which|nan||||LC|[]|[]
has|nan||||LC|[]|[]
a|nan||||LC|[]|[]
significantly|nan||||LC|[]|[]
lower|nan||||LC|[]|[]
cost|nan||||LC|[]|[]
or|nan||||LC|[]|[]
lower|nan||||LC|[]|[]
<inaudible>|nan||||LC|[]|[]
prices|nan||||LC|[]|[]
of|nan||||LC|[]|[]
energy|nan||||LC|[]|[]
to|nan||||LC|[]|[]
the|nan|||,|LC|[]|[]
to|nan||||LC|[]|[]
the|nan||||LC|[]|[]
local|nan|||,|LC|[]|[]
um|nan|||,|LC|[]|[]
energy|nan||||LC|[]|[]
that's|nan||||LC|[]|[]
available|nan|||.|LC|[]|[]
So|nan||||UC|[]|[]
they|nan||||LC|[]|[]
receive|nan||||LC|[]|[]
significant|nan||||LC|[]|[]
saving|nan|||,|LC|[]|[]
um|nan|||,|LC|[]|[]
we're|nan||||LC|['1171:CONTRACTION']|['1171']
also|nan|||,|LC|[]|[]
um|nan|||,|LC|[]|[]
installing|nan||||LC|[]|[]
or|nan|||,|LC|[]|[]
or|nan||||LC|[]|[]
putting|nan||||LC|[]|[]
in|nan||||LC|[]|[]
operation|nan||||LC|[]|[]
a|nan|||,|LC|[]|[]
a|nan||||LC|[]|[]
solid|nan||||LC|[]|[]
fuel|nan||||LC|[]|[]
storage|nan||||LC|[]|[]
in|nan||||LC|[]|[]
the|nan||||LC|[]|[]
northern|nan||||LC|[]|[]
part|nan||||LC|[]|[]
of|nan||||LC|[]|[]
the|nan||||LC|[]|[]
country|nan|||.|LC|[]|[]
Uh|nan|||,|UC|[]|[]
we|nan||||LC|[]|[]
were|nan|||,|LC|[]|[]
before|nan||||LC|[]|[]
we|nan||||LC|[]|[]
were|nan||||LC|[]|[]
buying|nan|||,|LC|[]|[]
um|nan|||,|LC|[]|[]
um|nan|||,|LC|[]|[]
coke|nan||||LC|[]|[]
from|nan||||LC|[]|[]
a|nan||||LC|[]|[]
local|nan||||LC|[]|[]
supplier|nan|||.|LC|[]|[]
And|nan||||UC|[]|[]
now|nan||||LC|[]|[]
we're|nan||||LC|['1172:CONTRACTION']|['1172']
able|nan||||LC|[]|[]
to|nan||||LC|[]|[]
bring|nan||||LC|[]|[]
in|nan|||,|LC|[]|[]
uh|nan|||,|LC|[]|[]
um|nan|||,|LC|[]|[]
our|nan||||LC|[]|[]
ships|nan||||LC|[]|[]
of|nan||||LC|[]|[]
30|nan||||CA|['1166:CARDINAL']|['1166', '1180']
to|nan||||LC|[]|['1180']
40,000|nan||||LC|['1167:CARDINAL']|['1167', '1180']
tons|nan||||LC|[]|['1180']
which|nan|||,|LC|[]|[]
uh|nan|||,|LC|[]|[]
gives|nan||||LC|[]|[]
it|nan||||LC|[]|[]
a|nan||||LC|[]|[]
very|nan||||LC|[]|[]
good|nan||||LC|[]|[]
handle|nan||||LC|[]|[]
on|nan||||LC|[]|[]
negotiating|nan||||LC|[]|[]
